gene,log2FC,p
1190007I07Rik,0.027363926,0.6161369
Tdg,0.008560643,0.39278525
Glt8d2,0.0,1.0
Hcfc2,0.018260734,0.3920081
Nfyb,-0.016258337,0.81340855
Txnrd1,0.012713894,0.66279185
Gm4799,-0.004159695,0.42264965
Chst11,0.003924854,0.59649765
1700025N21Rik,0.0,1.0
Slc41a2,0.018005583,0.37792033
D10Wsu102e,0.024341265,0.36494038
Aldh1l2,0.002629067,0.42264977
A230046K03Rik,-0.0019533932,0.9800355
Appl2,0.11489095,0.102448665
1500009L16Rik,0.0,1.0
Nuak1,0.089226924,0.06893932
4930463O16Rik,0.0,1.0
Ckap4,0.020374782,0.47786677
Platr7,0.0,1.0
Tcp11l2,-0.028206438,0.4790142
Gm17249,0.006662089,0.42264965
Polr3b,-0.027990345,0.5143828
Rfx4,0.0,1.0
Ric8b,0.04057426,0.11546584
Fhl4,0.0,1.0
Tmem263,0.0,1.0
Mterf2,0.0,1.0
Cry1,0.018667081,0.0062745744
Gm8394,0.0,1.0
Btbd11,-0.0043460764,0.4226497
Pwp1,0.05253668,0.39743468
Prdm4,0.061756164,0.028469827
Ascl4,-0.013205058,0.4226497
Rtcb,0.038256913,0.7602866
Bpifc,0.0,1.0
A230060F14Rik,0.0,1.0
Fbxo7,0.027706407,0.34163925
Syn3,0.0,1.0
Timp3,0.004763063,0.69111174
1810014B01Rik,0.023162317,0.32155353
Hsp90b1,-0.095357895,0.54825675
Ttc41,0.0,1.0
Fabp3-ps1,0.0,1.0
Nt5dc3,-0.011333039,0.14234832
Stab2,0.0,1.0
Ascl1,0.0,1.0
Igf1,0.21369421,0.049802106
Pmch,0.0,1.0
Parpbp,0.0,1.0
Nup37,0.0061365254,0.88197064
Ccdc53,0.07477993,0.117778264
Dram1,-0.088091835,0.004636407
Gnptab,0.012695428,0.6102053
Gm26546,0.0,1.0
Chpt1,0.061770327,0.313861
Sycp3,-0.0043460764,0.4226497
Mybpc1,0.0,1.0
Spic,0.00827197,0.8084893
Arl1,0.15701464,0.16686256
Utp20,0.008831667,0.7358196
Slc5a8,0.0,1.0
Ano4,-0.0056978697,0.63544637
Gas2l3,0.063343644,0.19281472
Slc17a8,0.0,1.0
Scyl2,0.025050748,0.4389821
1500026H17Rik,0.0021490094,0.7802743
Actr6,0.019206502,0.5191565
Uhrf1bp1l,0.058139198,0.08459495
Anks1b,0.012583014,0.046348017
Apaf1,0.08212218,0.15037003
Ikbip,0.01658225,0.7064881
Slc25a3,0.16766429,0.25108197
Tmpo,-0.047048837,0.4871181
Gm26765,0.0,1.0
Rmst,0.0,1.0
Gm26700,0.0,1.0
Nedd1,0.0036475062,0.826213
Cfap54,-0.0056726485,0.4226497
Cdk17,0.004410904,0.86951953
Elk3,0.046923175,0.46294847
Lta4h,0.109427266,0.13392402
Hal,0.0,1.0
Amdhd1,0.0,1.0
Ccdc38,0.0,1.0
Snrpf,-0.22359258,0.11895831
4933408J17Rik,0.0,1.0
Ntn4,0.0,1.0
Gm15915,0.0,1.0
Metap2,-0.05002877,0.5141256
Vezt,0.014013536,0.74125284
Fgd6,0.045335297,0.13492669
Nr2c1,0.022362642,0.6978761
Ndufa12,0.022875518,0.7915273
Gm4792,0.0,1.0
Tmcc3,0.13311523,0.30768397
Tmcc3os,0.0,1.0
Cep83os,0.011954823,0.45019725
Cep83,-0.01905758,0.6988961
Plxnc1,0.050584443,0.39439374
Cradd,-0.024903424,0.3219103
Socs2,0.0040612193,0.4226497
5730420D15Rik,0.0,1.0
Mrpl42,0.12669525,0.2389459
Ube2n,-0.06820589,0.29152626
Nudt4,0.03710766,0.5986257
4732465J04Rik,0.0,1.0
Eea1,-0.017102152,0.67331284
Btg1,-0.25496304,0.20073496
Dcn,0.0046220166,0.7383765
Lum,0.0,1.0
C030005K15Rik,0.0,1.0
Atp2b1,0.050072312,0.71066797
Poc1b,0.017599586,0.40563792
Galnt4,0.0283065,0.13779369
Phxr2,0.0,1.0
Gm16239,0.0,1.0
Dusp6,0.27270392,0.32701164
Gad1-ps,0.0,1.0
Kitl,-0.036398247,0.29651955
Tmtc3,0.030036988,0.26187068
Cep290,-0.025700442,0.11492526
4930430F08Rik,-0.009692164,0.77258015
Mgat4c,0.0,1.0
Nts,0.0,1.0
Rassf9,0.0,1.0
Alx1,0.0,1.0
Lrriq1,0.0,1.0
Slc6a15,-0.0064226356,0.6894249
Tmtc2,0.0,1.0
Mettl25,0.0014727991,0.90170693
Ccdc59,0.056170046,0.36535507
C230021G24Rik,0.0,1.0
Ppfia2,0.0,1.0
Acss3,0.0,1.0
Lin7a,-0.00660719,0.4226497
Ptprq,0.0,1.0
Otogl,0.0,1.0
Ppp1r12a,0.03908114,0.5821141
Pawr,0.0,1.0
Syt1,0.0,1.0
Nav3,0.0013619633,0.9193079
E2f7,0.0,1.0
Csrp2,0.005857598,0.7008388
Zdhhc17,0.053107746,0.24528147
Rpl6l,0.0051250937,0.4226497
Osbpl8,0.116712674,0.19006243
Bbs10,0.004346303,0.42264977
Nap1l1,0.014167994,0.8941883
Phlda1,-0.082246795,0.57175916
Gm28592,0.0,1.0
Krr1,-0.078909405,0.16977781
Glipr1,-0.1688183,0.08044092
Glipr1l1,0.0,1.0
Caps2,0.0,1.0
Kcnc2,0.0,1.0
Atxn7l3b,0.17105514,0.16245554
Gm26596,0.0,1.0
Trhde,0.0,1.0
Tph2,0.0,1.0
Tbc1d15,0.03152352,0.41593948
Rab21,-0.04362409,0.38013574
Tmem19,0.07618677,0.3704579
Thap2,0.029854141,0.18062377
Zfc3h1,0.041522376,0.47843665
Lgr5,0.0,1.0
A930009A15Rik,0.008992535,0.18541113
Tspan8,0.02121419,0.5189713
Ptprr,0.0,1.0
Ptprb,0.0,1.0
Kcnmb4,0.0,1.0
Kcnmb4os2,0.0,1.0
Cnot2,-0.07675271,0.18446413
Myrfl,0.0,1.0
Rab3ip,0.018853895,0.44385472
D630029K05Rik,0.0,1.0
Best3,0.0,1.0
Cct2,-0.052216858,0.28328204
Frs2,-0.036555454,0.2544795
Yeats4,0.06645912,0.35010093
Lyz2,0.049381733,0.7180668
Lyz1,-0.004417952,0.8230036
Cpsf6,-0.011842012,0.8809348
Cpm,0.00612523,0.4226497
Mdm2,0.04476954,0.059777774
Slc35e3,-0.011440486,0.3975335
Nup107,0.0016911607,0.9226744
Rap1b,-0.0051482916,0.9868969
Mdm1,-0.032056596,0.10561267
Ifng,0.0,1.0
Dyrk2,-0.091424525,0.109190315
Cand1,0.02029676,0.673623
Grip1,-0.004886225,0.4226497
Helb,2.867356e-05,0.99835867
Irak3,-0.018025324,0.37210852
Tmbim4,-0.015805423,0.78188455
Llph,0.007844806,0.9245124
Hmga2,0.0,1.0
Msrb3,0.0,1.0
Lemd3,-0.0049232654,0.78712726
Tbc1d30,0.008073608,0.736563
Gns,-0.1208719,0.31082138
Rassf3,-0.04075131,0.642024
Tbk1,0.041109994,0.51073927
Xpot,-0.04650677,0.06631221
D930020B18Rik,0.0,1.0
BC048403,-0.012995861,0.4226497
Srgap1,0.0,1.0
Tmem5,0.037326276,0.51372516
Ppm1h,-0.016516834,0.8767636
Mon2,-0.117938146,0.0010779474
Usp15,0.039923564,0.35602388
Fam19a2,0.0,1.0
Slc16a7,0.045312412,0.40242237
Lrig3,-0.017641425,0.4226497
Xrcc6bp1,0.013493908,0.28682604
Ctdsp2,0.026521042,0.74736625
Avil,0.0,1.0
Tsfm,0.051764138,0.23119679
Mettl21b,0.0,1.0
Mettl1,0.044328418,0.29588702
March9,0.021656565,0.24400918
Cdk4,0.0075146854,0.93841976
Tspan31,-0.02191624,0.8113825
Agap2,0.006910834,0.42264965
Os9,0.09447703,0.2269075
B4galnt1,0.0024107583,0.9265302
Slc26a10,0.0,1.0
Arhgef25,-0.00042052497,0.9400083
Dtx3,0.020561948,0.5920401
F420014N23Rik,0.0,1.0
Pip4k2c,0.0041515306,0.8985301
Kif5a,0.061404128,0.41391003
Dctn2,0.082891226,0.31706852
Mbd6,0.006054722,0.7870178
Ddit3,0.020837456,0.69292843
Mars,0.03279312,0.4087702
Arhgap9,0.05919385,0.4512362
Gli1,0.0065491977,0.4226497
R3hdm2,-0.012282059,0.86150175
Stac3,0.0,1.0
Ndufa4l2,0.0,1.0
Shmt2,-0.03953665,0.6241432
Nxph4,0.0,1.0
Lrp1,0.14539158,0.14991716
Gm16217,0.0,1.0
Stat6,0.033105493,0.6908814
Nab2,0.06595663,0.44422325
Gm16229,0.0,1.0
Tmem194,0.014027381,0.5580681
Gm16230,0.0,1.0
Myo1a,0.0,1.0
Tac2,0.0,1.0
Zbtb39,-0.018655041,0.6076867
Gpr182,0.0,1.0
Rdh1,0.0,1.0
Rdh9,0.0,1.0
Rdh16,0.0,1.0
Prim1,0.0061729513,0.82795286
Naca,-0.033999085,0.81327796
Ptges3,0.013083577,0.8727794
Atp5b,0.13940698,0.41655546
Baz2a,-0.011957213,0.73813766
Rbms2,-0.011416592,0.33502898
Gls2,0.0,1.0
Spryd4,-0.015001427,0.59171176
Gm26847,0.0,1.0
Timeless,-0.017803848,0.21808587
Apof,0.0,1.0
Stat2,0.05176653,0.30720565
Il23a,0.0,1.0
Pan2,-0.020261263,0.103038006
Cnpy2,0.1467292,0.08478726
Cs,0.026021875,0.43492875
Coq10a,0.017215326,0.6347112
Ankrd52,0.01279309,0.4098439
Gm17201,0.0,1.0
Slc39a5,0.0,1.0
Nabp2,0.08207124,0.21291004
Rnf41,0.041510835,0.22196445
Smarcc2,0.07180795,0.09396587
Myl6,0.26312208,0.20523228
Myl6b,0.0057888455,0.42264965
A430046D13Rik,0.0024842117,0.8423344
Esyt1,0.13206488,0.08923722
Gm29585,-0.004802499,0.4226497
Zc3h10,0.012155164,0.67212284
Rpl41,-0.047750473,0.8370077
Pa2g4,0.07690926,0.50934845
Erbb3,0.01329167,0.60336405
Rps26,0.047676086,0.81665754
Ikzf4,0.0,1.0
Gm26876,0.0,1.0
Suox,-0.011409022,0.441471
Rab5b,0.014885724,0.8281473
Cdk2,0.03619849,0.19519983
Pmel,0.0,1.0
Dgka,0.0247576,0.4603525
Pym1,-0.056586474,0.24451904
Mmp19,-0.0046611615,0.7123513
Tmem198b,-0.009563345,0.6426443
Dnajc14,0.011038229,0.86457384
Ormdl2,0.091011286,0.2014226
Sarnp,0.12315917,0.34405714
Gdf11,-0.0052181915,0.42264977
Cd63,0.26353002,0.10372196
Rdh5,-0.005700171,0.62285334
Bloc1s1,0.098341316,0.36370745
Itga7,0.0,1.0
Neurod4,0.0,1.0
Tespa1,-0.010031671,0.2901511
Vmn2r84,0.0,1.0
Vmn2r85,0.0,1.0
Vmn2r87,0.0,1.0
Insr,-0.010764733,0.8236255
A430078G23Rik,0.0,1.0
Arhgef18,0.025517892,0.53512585
Pex11g,0.0030912585,0.6995309
1700019B03Rik,0.0,1.0
Zfp358,0.035350397,0.25966176
Mcoln1,0.056771226,0.21197715
Pnpla6,0.03291358,0.06539491
C330021F23Rik,0.0,1.0
Camsap3,0.0,1.0
Xab2,0.029659815,0.5564605
Pet100,0.13301173,0.13647321
Stxbp2,0.060754076,0.23026213
Retn,0.0,1.0
Mcemp1,0.013478907,0.6633081
Fcor,0.022557367,0.32630658
RP23-316J6.4,0.0,1.0
RP23-316J6.5,0.0,1.0
Trappc5,0.14339587,0.14904837
Fcer2a,0.0,1.0
Clec4g,-0.0011100322,0.8993787
Cd209a,0.36370027,0.10302751
Cd209e,0.007214969,0.7662011
Cd209d,-0.031924754,0.8202697
Cd209b,0.37828514,0.10016105
Cd209c,0.0030822363,0.87805945
Cd209f,0.38546193,0.28295326
Cd209g,0.12921941,0.2511314
4932443L11Rik,0.0,1.0
Evi5l,0.030845538,0.42596248
Prr36,-0.029705154,0.42264977
Lrrc8e,0.0,1.0
Map2k7,0.026214797,0.50887
Tgfbr3l,0.0,1.0
Snapc2,0.038331658,0.10818058
Ctxn1,0.019849807,0.10063923
Timm44,0.042208567,0.29045528
Elavl1,-0.0014587939,0.992116
Ccl25,-0.00032290444,0.9890773
Cers4,0.011097707,0.46591637
Zfp958,0.0021354519,0.95129114
Gm6410,0.0,1.0
Shcbp1,-0.0073870146,0.42264977
RP23-216D14.4,0.0,1.0
RP23-216D14.1,0.0,1.0
Efnb2,0.0048041665,0.42264965
Arglu1,-0.07620099,0.36867362
RP23-156J8.1,0.0,1.0
Fam155a,0.0,1.0
Lig4,-0.013285461,0.42264965
Abhd13,0.03487113,0.2763598
Tnfsf13b,-0.083316885,0.26158994
Myo16,0.00928581,0.4226497
RP24-294M17.5,0.0,1.0
RP23-366O14.2,0.0,1.0
RP23-366O14.4,0.0,1.0
RP23-366O14.5,0.03704314,0.35500827
3930402G23Rik,0.0,1.0
Irs2,-0.046707466,0.24368106
9530052E02Rik,0.0,1.0
RP23-343H23.2,0.0,1.0
Gm15418,0.0,1.0
Col4a1,0.0046757525,0.4226497
Col4a2,0.0,1.0
Rab20,-0.23821956,0.04375205
E230013L22Rik,0.011261055,0.6399746
Carkd,0.0019263774,0.94917995
Cars2,-0.032270774,0.058805365
Ing1,0.0066731796,0.9274148
Ankrd10,0.013173014,0.6944351
1700016D06Rik,0.0,1.0
Arhgef7,-0.013969228,0.57796514
Tex29,0.0,1.0
Sox1,0.0,1.0
Tubgcp3,-0.008357719,0.59471464
Gm15348,0.0,1.0
Atp11a,-0.021125395,0.5317821
Mcf2l,0.0,1.0
Gm15351,0.0,1.0
F7,0.0,1.0
F10,0.0,1.0
Pcid2,-0.007346235,0.7585574
Cul4a,0.018263742,0.69450206
Lamp1,0.22890115,0.12318848
Grtp1,0.0,1.0
2810030D12Rik,0.0,1.0
Adprhl1,0.0,1.0
Dcun1d2,0.035231397,0.20558807
Tmco3,0.059413098,0.13566846
Tfdp1,-0.006056431,0.42264965
Grk1,0.0,1.0
Tmem255b,0.0,1.0
Gas6,0.39350128,0.27921265
Rasa3,0.04225651,0.24863715
4932443I19Rik,0.0,1.0
Cdc16,0.010500312,0.8151021
Upf3a,-0.027467623,0.33167216
Champ1,0.012700494,0.70541775
Coprs,0.12008087,0.030483082
Fbxo25,0.05654781,0.13776349
Tdrp,0.0,1.0
Erich1,0.004734546,0.8944246
Gm10699,0.0,1.0
Dlgap2,0.0,1.0
Cln8,-0.026953101,0.720013
Arhgef10,0.029611468,0.057902265
Gm16350,0.0,1.0
Kbtbd11,0.040432762,0.44568282
5830468F06Rik,0.0,1.0
Csmd1,0.0,1.0
Mcph1,0.021627821,0.55600154
Angpt2,0.0,1.0
Agpat5,0.09171388,0.13253738
Xkr5,0.0,1.0
Gm6483,0.019736685,0.38226503
Gm26853,-0.0026655374,0.82958037
Gm26804,0.0,1.0
Gm15319,0.0,1.0
Gm21092,-0.04364115,0.71547884
Gm21119,0.0,1.0
Gm15056,0.0,1.0
Defb10,0.0,1.0
Defb9,0.0,1.0
Defb11,0.0,1.0
Atp7b,-0.0028416319,0.4226497
Alg11,0.023202457,0.46143106
Nek5,0.0,1.0
Nek3,0.013605215,0.4226497
Ckap2,0.0,1.0
Vps36,0.0037654936,0.9503622
Thsd1,-0.0053472556,0.42264965
Tpte,0.0,1.0
Slc25a15,0.0,1.0
1810012K16Rik,0.0,1.0
Mrps31,0.07040031,0.33898443
Smim19,0.09520826,0.2568379
Slc20a2,0.008393822,0.2764226
Gm17491,-0.019112628,0.20226054
Vdac3,0.06258559,0.30657205
Dkk4,0.0,1.0
Polb,0.0374403,0.33542398
Gm26909,-0.021245422,0.50410986
Ikbkb,0.02249381,0.8676489
Plat,0.004346303,0.42264977
Ap3m2,-0.041398093,0.11604719
1700041G16Rik,0.0,1.0
Kat6a,-0.013112381,0.7828187
Ank1,-0.013161491,0.20046182
Gm15816,0.0,1.0
Gpat4,-0.008552104,0.7266424
Gins4,0.03186646,0.6281347
Golga7,0.06676169,0.5126323
Sfrp1,0.0,1.0
Zmat4,0.0,1.0
RP23-183J18.1,0.0,1.0
Gm26714,0.008122943,0.65843356
1810011O10Rik,-0.10424015,0.16145869
Ido2,0.0,1.0
Ido1,0.0,1.0
Adam18,0.0,1.0
Adam3,0.0,1.0
Adam5,0.0,1.0
Adam32,0.0,1.0
Adam9,0.055516243,0.45515278
Tm2d2,-0.04859543,0.61951584
Plekha2,-0.0125712305,0.8122978
Tacc1,-0.015185714,0.39335537
Fgfr1,0.02407831,0.49449724
Letm2,0.0037571946,0.85920084
Whsc1l1,0.06203781,0.61286974
Plpp5,0.020210564,0.2999833
Ddhd2,0.026631888,0.5264011
Gm17484,0.0,1.0
Bag4,0.09785342,0.04650338
Lsm1,0.0460186,0.18184535
Star,0.009360028,0.4226497
Ash2l,0.025847249,0.61323565
Kcnu1,0.0,1.0
Hgsnat,0.09241748,0.44352907
Pomk,0.0033439249,0.96476907
Fnta,0.092874005,0.30231914
Hook3,0.023535818,0.41825578
Rnf170,-0.017742481,0.44173893
Thap1,0.020340607,0.30023715
2310008N11Rik,0.0,1.0
Zfp703,0.12080726,0.4222483
Erlin2,0.03121484,0.5910264
Proscos,-0.023883736,0.18478973
Prosc,-0.016468108,0.71163976
Adgra2,0.0,1.0
Brf2,-0.0011627041,0.8834214
Rab11fip1,-0.013738861,0.549897
Got1l1,0.0,1.0
Adrb3,0.0,1.0
Eif4ebp1,0.16963516,0.08060281
Gm1698,0.0,1.0
Unc5d,0.005540716,0.42264977
Dusp26,0.042641256,0.32489344
Rnf122,-0.00021142326,0.97601366
Tti2,0.03315493,0.041449957
Mak16,-0.027383875,0.65953124
Fut10,0.00088009145,0.9195376
Gm5117,0.0,1.0
Nrg1,0.0,1.0
Gm26578,0.0,1.0
Wrn,-0.012938764,0.76095366
Purg,-0.025680488,0.28088155
5930422O12Rik,0.0,1.0
Tex15,0.011897492,0.19491255
Ppp2cb,0.09712461,0.18580934
Ubxn8,0.004932411,0.8500593
Gsr,-0.014496259,0.789875
1700104B16Rik,-0.008111052,0.42264965
Gtf2e2,0.04947322,0.32063115
Smim18,0.0,1.0
Rbpms,-0.007324133,0.76672786
Gm26632,0.0,1.0
Dctn6,0.024804413,0.63475233
Gm26768,0.0,1.0
Mboat4,0.0,1.0
Leprotl1,-0.052767605,0.2343127
Saraf,0.028023839,0.7513774
Gm29243,0.0,1.0
Gm4889,0.0,1.0
Dusp4,0.0,1.0
Tnks,-0.06295462,0.21644108
Ppp1r3b,-0.029958822,0.27160302
Eri1,-0.0035811663,0.9286308
Gm16793,-0.002727273,0.4226497
Mfhas1,0.011646666,0.7709622
RP24-134N2.1,0.0,1.0
Cldn23,0.0,1.0
D8Ertd82e,0.039031684,0.09532864
Lonrf1,-0.004187435,0.89029473
6430573F11Rik,0.0,1.0
Dlc1,0.014183871,0.61221206
AI429214,-0.0076314043,0.3049942
Sgcz,0.0,1.0
Tusc3,0.017400652,0.68941957
Msr1,-0.15193367,0.2428431
Micu3,-0.035169028,0.3843757
Zdhhc2,0.0048041665,0.42264965
Cnot7,0.012673095,0.8928344
Vps37a,0.08926403,0.21352427
Mtmr7,0.0,1.0
Slc7a2,0.010667568,0.50453645
Pdgfrl,0.0,1.0
Mtus1,0.03846383,0.45522344
Gm16192,-0.00055860914,0.9557092
Fgl1,-0.0022494926,0.42264965
Pcm1,-0.01275444,0.8817349
Asah1,0.095971465,0.5305734
Frg1,-0.014986753,0.83755356
Fat1,0.01037846,0.20272462
Gm2366,0.0,1.0
Klkb1,0.0,1.0
Cyp4v3,-0.049023733,0.20782419
Fam149a,-0.0240475,0.37347597
Tlr3,-0.0024891347,0.88545054
Sorbs2,0.0,1.0
Sorbs2os,0.0,1.0
Pdlim3,0.0,1.0
1700029J07Rik,0.012490029,0.18358922
Ufsp2,0.05438295,0.23214985
Ankrd37,0.009506104,0.18647678
Lrp2bp,0.0,1.0
Snx25,0.009774529,0.5849493
Cfap97,0.016867734,0.70522815
Gm15634,0.0,1.0
Slc25a4,0.21731165,0.21767089
Helt,0.0,1.0
Acsl1,-0.06539924,0.21186116
Cenpu,0.0,1.0
Primpol,0.00041997992,0.9878446
Casp3,0.013502227,0.5994475
Irf2,-0.13519529,0.2298639
Enpp6,0.009618603,0.4226497
4930579M01Rik,0.0,1.0
Stox2,0.041975092,0.2898983
4930448N21Rik,0.0,1.0
Gm10083,0.0,1.0
Trappc11,0.0069658197,0.86300904
Rwdd4a,0.017116413,0.5104342
Ing2,0.04538113,0.32322365
AA386476,0.01313672,0.76394826
Cdkn2aip,0.043432996,0.21685608
E030037K01Rik,0.005794646,0.42264977
Cldn22,0.0,1.0
Wwc2,0.050154436,0.23614657
Dctd,0.0,1.0
Tenm3,0.0,1.0
Aga,0.087419786,0.30186903
Neil3,0.0,1.0
Vegfc,0.0,1.0
Spcs3,0.028346002,0.730484
Asb5,0.0,1.0
Spata4,0.0,1.0
Wdr17,0.0,1.0
Gm15758,0.0,1.0
Gpm6a,0.0028509907,0.80698097
Glra3,0.0,1.0
Hpgd,0.24353552,0.50469226
Cep44,-0.04267462,0.15562448
Fbxo8,0.053355034,0.2172589
Scrg1,0.00044895848,0.94684976
Sap30,0.018544227,0.8127651
2500002B13Rik,-0.010374546,0.4226497
Hmgb2,-0.12197006,0.24632917
Galnt7,-0.03409119,0.4596101
Galntl6,0.0,1.0
Gm26905,0.0,1.0
BC030500,0.0,1.0
Aadat,0.0,1.0
Mfap3l,0.0,1.0
2700029M09Rik,-0.048233584,0.21195966
Clcn3,0.055700097,0.25064108
B230317F23Rik,0.0,1.0
Nek1,-0.041989118,0.24745993
Sh3rf1,0.009471005,0.18798868
Cbr4,0.020832472,0.58002394
Palld,0.0062955227,0.53157705
Ddx60,0.0635163,0.10468026
Spock3,-0.0016475841,0.8897007
Tll1,0.0,1.0
Cpe,0.08367284,0.36899796
Msmo1,0.10340874,0.3269624
Klhl2,0.001551494,0.9309755
Tmem192,0.069245115,0.3621866
Apela,0.0,1.0
March1,0.026918024,0.4097759
Gm15354,0.0,1.0
Gm15356,0.0,1.0
Tma16,0.023166709,0.3400457
Tktl2,0.0,1.0
Npy5r,0.0,1.0
Npy1r,0.0,1.0
Naf1,-0.012330212,0.69692254
Nat1,0.0030102257,0.42264977
Nat2,0.009701314,0.55752414
Gm9755,0.0,1.0
Psd3,0.007081352,0.888588
Gm15991,0.0,1.0
Gm21807,-0.0014817975,0.9544064
Sh2d4a,0.0,1.0
Csgalnact1,0.0,1.0
1700125H03Rik,0.0,1.0
Ints10,0.011349436,0.61952513
Lpl,-0.011257604,0.8554562
Slc18a1,0.0,1.0
Atp6v1b2,0.13350517,0.02262473
Gm15717,0.0,1.0
Lzts1,0.0,1.0
Zfp930,0.002629067,0.42264977
D130040H23Rik,0.0044778534,0.4226497
Gm10033,0.0,1.0
Gm10311,0.030269988,0.18810266
Gm9495,-0.0060442328,0.4226497
Gm43263,0.0,1.0
Zfp868,0.030054253,0.4342845
Zfp964,0.0,1.0
Zfp869,-0.014047584,0.3096698
Zfp963,0.01380005,0.24086094
Zfp866,0.01591498,0.7279541
Atp13a1,0.016744137,0.684403
Gmip,0.0067178756,0.88828224
Lpar2,-0.004159695,0.42264965
Pbx4,0.01976479,0.42264977
Cilp2,0.0,1.0
Yjefn3,0.0040612193,0.4226497
Ndufa13,0.2003659,0.07424551
Tssk6,0.0,1.0
Gatad2a,-0.0049552396,0.93406934
Mau2,-0.0011317134,0.9698846
Sugp1,0.0021672454,0.6317549
Tm6sf2,0.0,1.0
Hapln4,0.0,1.0
Ncan,0.002878611,0.7175208
Rfxank,-0.019026928,0.515335
Nr2c2ap,0.09988523,0.08095296
Borcs8,-0.008175768,0.77803946
Tmem161a,0.029299397,0.38566643
Slc25a42,0.0059146374,0.18848708
Armc6,0.016082477,0.50011444
Sugp2,0.019592207,0.15820019
Homer3,-0.0057203993,0.91385335
Ddx49,0.036402002,0.32228696
Cope,0.09108138,0.35320428
Cers1,0.0,1.0
Upf1,0.009597883,0.7457518
Comp,0.0034933726,0.42264977
Crtc1,0.009172122,0.6240905
Klhl26,0.014481062,0.42868218
Tmem59l,0.004346303,0.42264977
Crlf1,0.0,1.0
2810428I15Rik,-0.036714226,0.7440513
Uba52,-0.20321035,0.49995813
Kxd1,-0.021673903,0.74367553
Fkbp8,0.18177524,0.08185524
Ell,-0.010806553,0.62399375
Isyna1,0.010440901,0.8838914
Ssbp4,0.11753121,0.33830377
Lrrc25,0.0048434734,0.9813568
Gdf15,-0.06613152,0.34840938
Pgpep1,0.0039705187,0.8912423
Lsm4,0.10748348,0.08167318
Jund,-0.3140669,0.44423586
Gm11175,-0.0048434385,0.42264965
Gm3336,0.014617015,0.4226497
Pde4c,0.0,1.0
Rab3a,0.018850368,0.5167953
Mpv17l2,-0.008843236,0.8582262
Ifi30,0.32719237,0.36043385
Pik3r2,0.03518678,0.34049028
2010320M18Rik,0.019699434,0.34616253
Mast3,0.055274896,0.47826332
Il12rb1,0.0034933726,0.42264977
Arrdc2,0.044875443,0.3886523
Kcnn1,-0.008909174,0.4226497
A230052G05Rik,0.0,1.0
Ccdc124,0.10513483,0.18251115
Slc5a5,0.0057888455,0.42264965
Rpl18a,0.055794716,0.78422564
Map1s,0.0217918,0.671899
Gm10654,0.0,1.0
Haus8,-0.036505226,0.33840722
Myo9b,0.015792668,0.8110617
Use1,0.052996755,0.5201237
Ocel1,0.015753739,0.6053642
Nr2f6,0.06936947,0.39944205
Ushbp1,0.0,1.0
Babam1,-0.031601027,0.5612914
Ankle1,0.0061817374,0.4226497
Abhd8,0.011550558,0.29970953
Mrpl34,0.06900397,0.21616122
Dda1,-0.013369009,0.8510223
Ano8,0.015176129,0.6846679
Gtpbp3,0.0029645804,0.890856
Plvap,0.0,1.0
RP23-457J22.1,0.0,1.0
Bst2,0.061661005,0.7726599
Mvb12a,0.034075677,0.36572033
Tmem221,-0.0154121,0.5433048
Nxnl1,0.0,1.0
Slc27a1,0.026356524,0.15337928
Pgls,0.1351589,0.4073221
Fam129c,-0.0056726485,0.4226497
Colgalt1,0.08416462,0.49136287
Unc13a,0.013237398,0.4226497
Jak3,0.028756287,0.45014456
Insl3,0.0,1.0
B3gnt3,0.0,1.0
Fcho1,-0.027668813,0.47550985
Zfp709,0.020246543,0.1751502
Zfp882,-0.0026366976,0.8234538
Zfp617,0.013244607,0.8294927
Zfp961,-0.00062264316,0.9729398
Cyp4f18,-0.088619076,0.40510324
Tpm4,-0.24562109,0.064627096
Gm26586,0.00495155,0.42264977
Rab8a,-0.011078194,0.904598
Hsh2d,0.0,1.0
Cib3,-0.0041996757,0.42264977
Fam32a,0.15273903,0.18597677
Ap1m1,0.018301189,0.66037583
Gm10282,0.0,1.0
Klf2,-0.4021784,0.23092763
Eps15l1,0.0070703626,0.83730835
Calr3,-0.0028416319,0.4226497
1700030K09Rik,0.011154454,0.33710194
Cherp,-0.023361072,0.64442736
Slc35e1,0.04221704,0.28580976
Gm17435,0.0,1.0
Med26,0.029093273,0.2708029
Smim7,0.22712123,0.10297065
Tmem38a,-0.012394045,0.4620124
Nwd1,0.0,1.0
Sin3b,0.16081008,0.09674851
F2rl3,0.0,1.0
Large,-0.018517448,0.405311
Hmgxb4,-0.0177514,0.535267
Tom1,0.050337106,0.16462311
Hmox1,0.24113816,0.32240483
Mcm5,-0.0061682006,0.7092174
Rasd2,0.0,1.0
Nr3c2,0.027329147,0.084519334
Arhgap10,0.018668704,0.63391393
0610038B21Rik,-0.008232258,0.6434798
Prmt10,0.04379158,0.4372296
Tmem184c,-0.00622171,0.6078583
Ednra,0.0,1.0
Ttc29,0.0,1.0
Rbmxl1,-0.034363568,0.5731806
Slc10a7,0.006781256,0.7606221
Lsm6,0.023316056,0.5724893
Zfp827,0.0040612193,0.4226497
Mmaa,6.719679e-05,0.99818087
Gm4890,0.019830579,0.096080884
Smad1,0.023944959,0.6358073
