gene,log2FC,p
Zfhx2os,0.0012773563,0.5814285
Ap1g2,0.002964016,0.8605963
Jph4,0.0009946069,0.87945867
Dhrs4,-0.05872588,0.10430689
Lrrc16b,-0.0021920563,0.35095483
Cpne6,-0.0052805855,0.4920778
Pck2,0.007379055,0.6153411
A730061H03Rik,0.00061024143,0.4226497
Dcaf11,0.036525726,0.40053788
Gm15932,-0.005890067,0.29394192
Fitm1,0.0,1.0
Psme1,0.10927129,0.43237898
Emc9,-0.017358989,0.7377415
Psme2,0.0495674,0.59100646
Rnf31,0.058105223,0.09214647
Irf9,0.07523184,0.03798692
Rec8,-0.013297765,0.13271661
Ipo4,0.011619687,0.64523834
Tm9sf1,0.00020775478,0.9825966
Tssk4,-0.004233665,0.02162361
Mdp1,0.03273952,0.23477046
Nedd8,-0.22958374,0.02056892
Gmpr2,0.03298433,0.17832063
Tinf2,0.030697923,0.17834815
Tgm1,-0.0009868797,0.96222085
Rabggta,0.01339167,0.119618036
Dhrs1,-0.023468941,0.6324787
Nop9,0.0006233789,0.9579844
Cideb,-0.007092108,0.48323196
Ltb4r2,0.0024280753,0.4226497
Ltb4r1,0.0062612295,0.9549339
Adcy4,-0.0030451017,0.21927844
Ripk3,0.0110072335,0.14607243
Nfatc4,-0.002636307,0.5765592
Nynrin,-0.022463562,0.16047385
Gm26751,-0.0005054316,0.42264977
Cbln3,-0.0018641533,0.25958875
Khnyn,-0.00261564,0.8861536
Sdr39u1,-0.025386356,0.3073765
Mcpt8,0.0023174384,0.8076121
Ctsg,0.16195148,0.3457681
Gzmc,0.0,1.0
Gzmb,-0.0020496047,0.20911479
Rnf17,0.003497342,0.59997946
Cenpj,0.014881698,0.2422799
Parp4,0.046012804,0.18843618
Mphosph8,0.014996633,0.73388475
Gm16973,0.014410262,0.34143206
Pspc1,0.016421258,0.63148224
Zmym5,0.02124168,0.34560543
2410022M11Rik,0.03636873,0.16739115
Zmym2,0.03516119,0.022611165
Gjb2,0.052525107,0.22595593
Gm4491,-0.001050861,0.42264977
Gjb6,0.09863344,0.04740934
Cryl1,0.0073300786,0.58256644
Ift88,0.061659455,0.17334436
Il17d,0.0021286947,0.5867344
N6amt2,0.008593947,0.6861565
1700039M10Rik,0.0,1.0
Xpo4,0.025191706,0.3103245
Lats2,0.054107532,0.25895005
Sap18,-0.10965383,0.043549508
Ska3,-0.0071915453,0.08469727
Mrpl57,-0.11917889,0.08368563
Zdhhc20,0.058567315,0.11065386
Micu2,-0.033661388,0.44661334
3110083C13Rik,0.018167261,0.11225529
Fgf9,0.01897862,0.0408056
Rpl13-ps3,0.0015656645,0.7904955
Rcbtb1,0.02441895,0.07923343
Gm6904,0.0,1.0
Phf11a,0.014603639,0.03172752
Phf11b,0.045488015,0.048761375
Phf11d,0.04105261,0.21041994
Phf11c,0.0048850947,0.36184537
Setdb2,0.00056440197,0.946456
Cab39l,-0.36873698,0.110414684
Cdadc1,-0.004035674,0.7644277
Shisa2,-0.03375394,0.27375937
Atp8a2,0.008025116,0.27944198
Nupl1,-0.0043567196,0.74382985
Mtmr6,-0.01835905,0.50955003
Amer2,-0.057929955,0.19433618
Gm29266,-0.00081213,0.5137816
Spata13,0.06303981,0.30525687
C1qtnf9,0.0,1.0
Mipep,0.026319623,0.25523618
Tnfrsf19,0.02684857,0.21162623
Sacs,0.0051152185,0.7213601
Sgcg,0.01992369,0.3458158
1700109G14Rik,0.0,1.0
Arl11,-0.0038279295,0.888172
Ebpl,-0.10904437,0.041452035
Kpna3,-0.006612055,0.8333352
Spryd7,-0.007086523,0.63312745
Trim13,-0.0057346495,0.30564865
Kcnrg,-0.0012678694,0.18361388
Gm27010,0.022218753,0.40207902
Gm26916,0.0,1.0
Gm27017,-0.0007565557,0.18948273
Dleu7,-0.0011548229,0.22103623
Rnaseh2b,0.011380561,0.1623503
Gucy1b2,-0.0011554618,0.20175137
Fam124a,0.008104406,0.21747833
Ints6,0.0033443049,0.75079507
4931440J10Rik,0.0,1.0
Gm26536,-0.001268364,0.4226497
Wdfy2,0.0034309435,0.30154335
Defb47,-0.0005374101,0.42264965
Defb30,0.034937978,0.2897596
Defb42,0.0009857912,0.64933187
Ctsb,0.051903486,0.64189047
Fdft1,-0.020285353,0.65918994
Neil2,0.0064650285,0.25149906
Blk,0.0,1.0
Fam167a,0.04580101,0.0662629
Tdh,-0.0050951103,0.32206845
Mtmr9,0.0073334817,0.33955613
Xkr6,-0.0011314293,0.83157
Pinx1,0.013103157,0.17956936
Sox7,0.001278167,0.42264965
Gm17116,0.0,1.0
Msra,0.016360924,0.67886496
Mir124a-1hg,-0.0020542268,0.42264977
Kif13b,0.01246412,0.15262143
Hmbox1,0.015175205,0.39388993
Ints9,0.027980527,0.2573713
Extl3,0.038703814,0.41152272
Fzd3,0.096791215,0.15937239
Fbxo16,0.07919927,0.22225092
Zfp395,0.08678785,0.02282284
Pnoc,0.0048165554,0.29579622
Elp3,0.0422661,0.121607944
Scara5,-0.017311245,0.04121965
Pbk,0.0054182913,0.7236733
Esco2,-0.0024203258,0.6624469
Ccdc25,0.02834946,0.26226544
Scara3,0.035880007,0.103364676
Clu,-0.30619264,0.39069614
Ephx2,-0.03706332,0.28587636
Ptk2b,0.08778123,0.1346865
Trim35,-0.023926735,0.2397673
Stmn4,0.08581691,0.20401764
Adra1a,0.017487004,0.0032562106
Gm10032,0.00045520684,0.7937051
Dpysl2,0.15917993,0.051936503
Gm5464,0.0042660045,0.4053009
Pnma2,-0.0012752595,0.4226497
Bnip3l,0.12314445,0.30722752
Ppp2r2a,0.076435015,0.18247703
Ebf2,0.011065261,0.35709175
Cdca2,-0.004143146,0.2527034
Kctd9,0.013416002,0.275516
Gnrh1,0.0009312823,0.66971755
Dock5,0.06499883,0.22688363
Nefm,0.002281725,0.5285286
Nefl,-0.0004815687,0.4226497
Adam7,0.0010795289,0.6769642
Adamdec1,0.0267182,0.40504095
Adam28,0.0,1.0
Stc1,-0.0005851516,0.2505852
Slc25a37,0.003661327,0.8175039
Gm16867,0.0033603092,0.6964589
Loxl2,-0.01197735,0.17834446
R3hcc1,-0.019293267,0.21662283
Chmp7,0.021447629,0.3736012
4930480K23Rik,0.018846223,0.033440564
Tnfrsf10b,-0.0149525115,0.007181834
Rhobtb2,0.007297078,0.44241259
Pebp4,-0.0057982192,0.19277322
Egr3,0.0,1.0
Bin3,0.023002312,0.6146064
Ccar2,0.021657668,0.24397384
9930012K11Rik,-0.00043790042,0.9362922
Pdlim2,-0.008525342,0.81366485
Sorbs3,0.017246485,0.6205926
Gm26908,0.021585967,0.1344228
Ppp3cc,0.014827818,0.31626275
Slc39a14,-0.026099166,0.008154133
Piwil2,-0.0022633807,0.43141732
Polr3d,0.028035343,0.03510419
Phyhip,-0.003659837,0.8137506
Bmp1,0.004449878,0.34581476
Sftpc,-0.0004988047,0.42264965
Lgi3,0.0645185,0.10212498
Reep4,0.021389913,0.11089067
Hr,-0.004555432,0.2477341
Nudt18,0.010953888,0.6579681
Fam160b2,-0.003970215,0.10889207
Dmtn,0.023366489,0.40509874
Fgf17,0.0007841624,0.42264965
Npm2,0.0054648295,0.5132998
Xpo7,0.03238777,0.09226207
Dok2,0.008196599,0.71759963
Gfra2,0.012979787,0.57245827
Fndc3a,0.049610645,0.10047754
Gm16549,0.0,1.0
Cysltr2,-0.001400109,0.18632655
Rcbtb2,0.052802935,0.2646729
Rb1,0.09904557,0.21398506
Lpar6,0.042213317,0.17811462
Itm2b,0.096737385,0.50292784
Med4,-0.0036886483,0.7705225
Nudt15,0.005763136,0.53832215
Sucla2,-0.08090609,0.21925294
Htr2a,0.0,1.0
Esd,-0.011190414,0.87813365
Lrch1,-0.0043670535,0.7807612
5031414D18Rik,0.017394027,0.39969936
Lrrc63,0.0,1.0
Lcp1,0.22008118,0.37564552
Gm15629,0.0,1.0
Zc3h13,0.06388431,0.056375872
Siah3,0.0018553282,0.5309763
Cog3,0.024566518,0.06537573
Slc25a30,-0.0054730102,0.028939996
Gm4285,0.0044213366,0.3911956
Tpt1,0.047245026,0.5989641
Gtf2f2,0.011094846,0.64929265
Kctd4,0.0576049,0.12223235
Gpalpp1,-0.0020313486,0.86261076
Nufip1,0.022411507,0.11846165
Rps2-ps6,0.0034542573,0.65404415
Tsc22d1,0.14975044,0.22730152
4930444M15Rik,0.002151878,0.5323475
Serp2,0.009716779,0.2375232
Lacc1,0.069436654,0.18228157
Ccdc122,0.054692693,0.18296686
Enox1,0.0072438773,0.14397842
Gm6994,0.0,1.0
Dnajc15,-0.071201265,0.42339417
Epsti1,0.082363054,0.021499787
Fam216b,0.15744585,0.062672704
Tnfsf11,0.0,1.0
Akap11,0.039211757,0.20857792
Dgkh,0.0029595392,0.5455897
Vwa8,-0.00041380152,0.97296625
Rgcc,0.27137256,0.023863498
Naa16,0.032289006,0.078914315
Mtrf1,0.010843189,0.09919283
Kbtbd7,-0.0012251139,0.9500175
Kbtbd6,0.0024248713,0.449154
Wbp4,0.0849193,0.43489078
Elf1,0.049669288,0.068695515
Sugt1,0.12105057,0.06719978
Lect1,0.006284933,0.30727032
Pcdh8,-0.00016258746,0.42264977
Gm9748,0.0,1.0
Olfm4,-0.0017008862,0.42264977
Pcdh17,0.011976903,0.029849734
Diaph3,-0.014332019,0.5760736
Tdrd3,-0.006177254,0.58910984
Pcdh20,0.0,1.0
Gm10110,0.0017679262,0.61233115
Pcdh9,0.024974437,0.02018291
Klhl1,0.0,1.0
Dach1,0.0029991893,0.7483696
Mzt1,0.011281237,0.5657473
Bora,-0.0030055868,0.4550292
Dis3,-0.0052791005,0.2328543
Pibf1,0.01906623,0.56664735
Klf5,0.016523669,0.14935398
Klf12,0.0,1.0
Tbc1d4,0.0041354783,0.7190252
Commd6,-0.070076734,0.08829938
Uchl3,-0.04121813,0.34949696
Gm9922,0.0010417873,0.7380408
Lmo7,0.017435482,0.36055124
Kctd12,0.13600144,0.36891282
Gm26778,0.012888193,0.3869416
Irg1,-0.005051151,0.9404704
Cln5,-0.039643317,0.09211178
Fbxl3,0.057941332,0.46585685
Mycbp2,0.113233134,0.10309158
Scel,0.0062960507,0.14698234
Slain1,0.06782267,0.11241144
Slain1os,-0.0009288777,0.42264977
Ednrb,-0.035988875,0.36166492
Pou4f1,0.0,1.0
Rnf219,0.004761869,0.6767308
Rbm26,0.054919206,0.1379274
Ndfip2,-0.023919225,0.6309828
Gm10076,-0.49159765,0.027385436
Spry2,-0.01859112,0.40637553
Slitrk1,6.010756e-06,0.9992791
Slitrk6,0.0,1.0
Slitrk5,0.004350802,0.1552441
Tpm3-rs7,0.0033505815,0.57799196
Mir17hg,0.016025249,0.056415096
Gpc5,0.0037346077,0.53781974
Gpc6,0.0028058253,0.8915359
Dct,-0.020651758,0.1690741
Tgds,-0.00058314204,0.9640261
Gpr180,-0.030557528,0.5435231
Sox21,0.03664511,0.03730547
Abcc4,-0.041220553,0.23124929
Gm27198,0.0,1.0
Cldn10,0.02014755,0.50070536
Dzip1,-0.013083331,0.5773402
Dnajc3,0.02409619,0.851341
Uggt2,-0.008844525,0.5406451
Hs6st3,0.0059369006,0.26918525
Oxgr1,0.006151097,0.06043621
Mbnl2,0.04899004,0.5569476
Gm26679,-0.00010369721,0.4226497
Rap2a,0.058283463,0.015233065
Ipo5,0.03791018,0.39558846
Farp1,0.039682016,0.235572
Stk24,0.10032652,0.15656143
Slc15a1,0.00079584075,0.81777304
Dock9,0.021583341,0.46190122
1810041H14Rik,0.0069226837,0.5872658
Ubac2,0.031219527,0.017556591
Gpr18,-0.00034752674,0.93480575
Gpr183,0.021197464,0.5937582
Tm9sf2,-0.0576995,0.51901674
Clybl,0.019296557,0.7168918
1700108J01Rik,-0.001353145,0.42264965
Gm5089,0.004903996,0.2907273
Zic5,0.020139143,0.39491615
Zic2,0.058719017,0.09158469
Gm10837,4.301849e-05,0.9891425
Pcca,-0.035073966,0.5288725
Ggact,-0.006441176,0.73299766
Tmtc4,0.009688504,0.4785891
Gm15735,-0.0017392845,0.5944917
Nalcn,0.0038008224,0.7612758
Itgbl1,0.002142355,0.44652975
Fgf14,-0.0020244827,0.39633504
Gm17615,0.0,1.0
Gm26870,0.009982161,0.23595935
Gm11168,0.0,1.0
Gm10719,0.0,1.0
Gm10718,0.0,1.0
Gm10717,0.0,1.0
Alkbh8,0.006418761,0.09263495
Cwf19l2,0.021863282,0.4924541
Gucy1a2,-0.0026223646,0.4170814
Aasdhppt,-0.024733886,0.24982542
Kbtbd3,-0.003765408,0.7817164
Msantd4,0.0052341297,0.7940468
Gria4,0.0032432496,0.38981363
Casp1,0.04085326,0.28197625
Casp4,0.020527184,0.7403378
Casp12,0.050403632,0.049003974
Pdgfd,-0.08078672,0.090701714
Dync2h1,0.095785126,0.13179743
Dcun1d5,0.009990156,0.79793334
Mmp13,0.0,1.0
Mmp12,-0.0039854166,0.42264965
Mmp8,-0.13825181,0.6197716
Gm10709,0.0061271056,0.17410862
Tmem123,0.056319565,0.15296368
Birc2,0.025067009,0.30890113
Birc3,0.021291457,0.66002387
Yap1,-0.04727471,0.23177765
9230110C19Rik,-0.0017147139,0.9271043
Cep126,0.04773733,0.36356258
Trpc6,0.016393626,0.21685989
Pgr,-0.00036267756,0.7501582
Gm16485,0.00040344775,0.42264965
Arhgap42,-0.007750787,0.7837334
Cntn5,-0.0007780988,0.42264977
Jrkl,0.021533713,0.12094903
Ccdc82,0.01440529,0.32037115
Phxr4,0.05222863,0.11071084
Maml2,0.08939619,0.16145349
Mtmr2,-0.020051874,0.44408467
Cep57,0.036042944,0.27670935
Fam76b,0.05115952,0.18865061
Sesn3,-0.036100104,0.53119856
Endod1,-0.016971737,0.74181515
Kdm4d,0.0064226394,0.3105878
Cwc15,0.0794763,0.118925765
Amotl1,0.022993676,0.13092032
Piwil4,0.0,1.0
Fut4,0.0028782473,0.451884
1700012B09Rik,0.30634752,0.22771229
Ankrd49,0.018317115,0.31388846
Mre11a,0.0076303575,0.53681517
Gm16302,0.0,1.0
Gpr83,0.0,1.0
Izumo1r,0.0,1.0
Panx1,0.023377117,0.28473648
Vstm5,0.0,1.0
Med17,0.037274823,0.10033946
4931406C07Rik,0.08533719,0.2637232
Taf1d,0.11132482,0.11828777
Cep295,0.013860742,0.4167948
Smco4,-0.081456706,0.1219186
Ccdc67,0.014214756,0.2765464
Slc36a4,0.0037471391,0.8276443
Fat3,0.010245342,0.33409965
Chordc1,0.063409716,0.022003792
Naalad2,0.010437526,0.24519864
Zfp558,-0.00023326937,0.42264977
Zfp317,0.012357522,0.3331198
Gm7808,0.0009973119,0.5993095
Zfp560,-0.0066915452,0.7042576
Gm26733,0.0046960907,0.27531517
Zfp26,0.025670556,0.3398887
Zfp426,-0.0066426024,0.6409419
Zfp266,-0.02437348,0.31052148
Zfp846,0.002898897,0.62668574
Fbxl12os,0.002554742,0.43913054
Gm26521,0.00081857364,0.49802288
Fbxl12,0.034668647,0.16870318
Ubl5,-0.37983632,0.08403105
Pin1,-0.06553674,0.2514446
Olfm2,-0.0017983279,0.286312
Col5a3,0.0626675,0.19312203
A230050P20Rik,0.01268228,0.21223919
Angptl6,0.016708752,0.374351
Ppan,0.016646955,0.49518383
Eif3g,0.11977649,0.010241437
Dnmt1,0.0085594505,0.5790589
S1pr2,0.016961467,0.15438856
Mrpl4,-0.008100748,0.83721846
Icam1,0.07819535,0.25203738
Icam4,-0.0038048394,0.42514282
Icam5,0.0009203514,0.6321045
Gm26592,0.0,1.0
Zglp1,-0.0005583949,0.26865587
Fdx1l,0.013041973,0.826122
Raver1,0.013967507,0.32005557
1700084C06Rik,-0.00079955393,0.70984685
Tyk2,0.03020654,0.13148962
Cdc37,0.09747517,0.0073128357
Pde4a,0.030340735,0.040102717
Keap1,0.044743985,0.1683372
S1pr5,0.067951664,0.17392348
Atg4d,0.039387204,0.19963957
Kri1,0.011441678,0.45870137
Cdkn2d,0.08102091,0.45701426
Slc44a2,0.09339475,0.17957836
Ilf3,0.007507272,0.65762776
Gm16853,0.01683788,0.049218945
Qtrt1,0.011623424,0.40667066
Dnm2,0.044826016,0.24030532
Tmed1,-0.110770226,0.11474019
AB124611,0.098742396,0.5152176
Carm1,0.0136838965,0.40700346
Yipf2,-0.0035955086,0.79074293
1810026J23Rik,0.018200047,0.1247879
Smarca4,0.010732651,0.5264964
Gm26511,0.0,1.0
Ldlr,0.037330862,0.34089357
Spc24,0.025403695,0.22651488
Kank2,0.01029636,0.46600902
Dock6,-0.016855875,0.27371445
Rab3d,0.009237193,0.8355443
Tmem205,-0.15228322,0.054201335
Ccdc159,-0.004778392,0.22163814
Plppr2,0.006044683,0.51140076
Swsap1,-0.0061877053,0.55856544
Epor,-0.0009108456,0.4226497
Rgl3,-0.0037270528,0.24969803
Ccdc151,0.03474854,0.18667445
Prkcsh,-0.07444762,0.16988061
Elavl3,0.043985017,0.02047886
Zfp653,-0.0075054644,0.46943593
Gm16845,0.004485362,0.2750908
Ecsit,-0.0065004304,0.77815855
Cnn1,0.0016214146,0.51896834
Elof1,0.22963017,0.26009187
Acp5,0.05878177,0.2870358
Pigyl,0.024095878,0.43170705
Zfp872,-0.0008705247,0.74397063
Zfp809,0.014862117,0.05435938
Zfp599,0.000916056,0.6611009
Zfp810,0.019064156,0.24558647
Anln,0.041159708,0.034210827
9530077C05Rik,0.06311083,0.05231297
Rp9,-0.023310512,0.74701405
Bbs9,0.028151177,0.005448484
Bmper,-2.6056194e-05,0.99103314
Npsr1,0.0,1.0
Gm10701,0.0,1.0
Dpy19l1,0.051347375,0.17821482
Dpy19l2,0.053612277,0.18528955
Herpud2,0.0050644726,0.864777
Gm29642,0.0029920775,0.42264965
Gm29375,0.0012683829,0.4226497
Sept7,0.16498578,0.241103
Eepd1,0.022777943,0.3504883
B3gat1,0.00095014507,0.82303154
Glb1l2,-0.024391454,0.08246985
Glb1l3,0.002483871,0.258094
Gm1110,-0.011221856,0.22287573
Acad8,-0.41710335,0.0139704775
Thyn1,-0.2460345,0.08709004
Vps26b,-0.0042151734,0.8838723
Ncapd3,0.0035374183,0.48875484
Jam3,0.15299785,0.06178521
Igsf9b,-0.0005690356,0.42264965
Spata19,0.0,1.0
Opcml,-0.0031283228,0.5169044
Ntm,0.016037941,0.14049327
Gm15520,0.0,1.0
Snx19,0.0077733397,0.23422278
Adamts15,0.011620431,0.13029295
Adamts8,0.001074288,0.6529155
Zbtb44,-0.0027156174,0.9070614
St14,0.006094978,0.32768562
Aplp2,-0.14921153,0.20722736
Prdm10,0.008871894,0.068670556
Nfrkb,0.014128691,0.52615255
Tmem45b,0.020061024,0.07823506
Barx2,0.08927119,0.17380248
Arhgap32,0.029691726,0.39842802
Kcnj5,0.0,1.0
Fli1,0.058362935,0.055109724
Gm27201,-0.00017073184,0.4226497
Ets1,0.03496789,0.4869522
Gm3331,0.0,1.0
Gm27164,0.0,1.0
7630403G23Rik,0.0012344365,0.42264965
Kirrel3,0.01435137,0.3004747
Gm26662,0.0,1.0
Kirrel3os,-0.00067886425,0.42264965
St3gal4,0.040170535,0.2267534
Dcps,0.026115097,0.1983716
Tirap,0.06321688,0.09799603
Srpr,-0.077936664,0.1365559
Foxred1,-0.0044042543,0.7472799
Fam118b,0.037338942,0.055674247
Rpusd4,-0.004383065,0.6275583
Cdon,-0.0030154604,0.4758906
Ddx25,0.017516002,0.106475934
Pus3,-0.0127230715,0.13480055
Hyls1,0.0040628016,0.4588056
Pate2,-0.003641732,0.23506272
Gm17252,0.0,1.0
9230113P08Rik,0.0,1.0
Chek1,0.00592665,0.44536775
Stt3a,-0.0006996393,0.98788536
Gm26787,0.00067142956,0.9359045
Ei24,-0.03300345,0.2951005
Fez1,0.288773,0.054825764
Pknox2,-0.0051335227,0.7375016
Gm3896,0.0,1.0
Tmem218,-0.016183764,0.54889673
Slc37a2,-0.053823706,0.17691642
Ccdc15,0.018822074,0.14385931
Hepacam,0.15053123,0.041099988
Robo4,-0.0014414677,0.4226497
Robo3,7.120299e-05,0.8984458
Msantd2,0.001466617,0.8583935
Esam,0.0006510329,0.760165
Vsig2,0.0,1.0
Nrgn,0.001245454,0.8988808
Spa17,0.16369748,0.37374428
Siae,0.002972763,0.79581183
Tbrg1,0.04778619,0.48925346
Vwa5a,0.030332811,0.031574223
Olfr920,3.9369334e-06,0.9990465
AW551984,0.0,1.0
Zfp202,0.0017111874,0.5772668
Scn3b,0.03641718,0.04776009
Gramd1b,-0.060034357,0.15944159
Clmp,0.03283534,0.3024574
Hspa8,-0.01419735,0.9669765
4931429I11Rik,0.028109387,0.41590604
Crtam,-0.0010388156,0.4226497
Ubash3b,0.06428607,0.29272017
1700063D05Rik,0.0019688716,0.7071018
Sorl1,0.33166212,0.12816218
Sc5d,0.020721897,0.4467702
Tecta,-0.0024951962,0.33948565
Tbcel,-0.033857107,0.5154101
Grik4,0.015064775,0.12209225
Arhgef12,-0.05963102,0.24993503
Tmem136,0.0055691656,0.7207442
Pou2f3,-0.00018974172,0.4226497
Oaf,0.011985812,0.4923371
D630033O11Rik,0.008243787,0.4226497
Trim29,0.0013287852,0.59249425
Pvrl1,0.022876548,0.12415357
Thy1,0.014938214,0.34453008
Rnf26,0.0021094792,0.89502215
Usp2,0.056551814,0.37515378
Mfrp,-0.044390395,0.17483726
Gm26737,0.00956341,0.48444927
Gm10687,0.001100612,0.5201386
Mcam,0.018963072,0.38894442
Cbl,0.1145712,0.14217357
Ccdc153,0.58300376,0.10378848
Pdzd3,0.0012577204,0.77449256
Nlrx1,0.041800268,0.08769619
Abcg4,-0.0031532214,0.42054966
Hinfp,0.0028524657,0.5680194
C2cd2l,-0.016761895,0.23757625
Dpagt1,0.036213987,0.12405718
H2afx,0.044970945,0.14640726
Hmbs,-5.507469e-05,0.996974
Vps11,0.0142873,0.2436073
Hyou1,-0.029434346,0.20698172
Slc37a4,-0.00051033497,0.9663197
Trappc4,0.011923552,0.8454453
Rps25,0.12895703,0.21645275
Ccdc84,0.019533783,0.13354361
Foxr1,0.0,1.0
Upk2,0.004669218,0.6749476
Gm9830,0.0,1.0
C030014I23Rik,-0.035616614,0.017102348
Bcl9l,0.042999845,0.091702946
Cxcr5,-0.002977521,0.42264965
Ddx6,0.15511939,0.2034174
Phldb1,0.12252776,0.15242928
Arcn1,0.010075688,0.4930288
Ift46,0.06289689,0.24894501
Tmem25,0.0061720805,0.12481557
Ttc36,0.0077421414,0.32566586
Kmt2a,0.14101245,0.10902817
Atp5l,-0.5628288,0.04030799
Ube4a,0.015601285,0.63329166
Cd3g,-0.00022712605,0.4226497
Cd3d,-0.00042377808,0.8301067
Cd3e,0.0,1.0
Mpzl2,0.014069406,0.22703545
Mpzl3,0.0028923284,0.8023309
Amica1,0.018214937,0.63364637
Scn2b,0.0024437953,0.6471284
Scn4b,0.0005198815,0.48485857
Tmprss4,0.0,1.0
BC049352,-0.0014985967,0.82486
Il10ra,0.10290161,0.17598681
Fxyd6,0.017855667,0.36986047
Fxyd2,-0.008073753,0.76691633
Dscaml1,0.0018804438,0.61530626
Cep164,0.065941304,0.08856381
Bace1,0.0032343306,0.9182609
Gm16536,-0.0116711985,0.49108997
Rnf214,-0.0052734017,0.83436143
Pcsk7,0.00080467574,0.8553644
Tagln,0.049313743,0.19898865
Sidt2,0.038266093,0.39363837
Pafah1b2,-0.012489289,0.71281415
Sik3,0.0065384954,0.66937464
Apoa1,0.030113664,0.093269885
Apoc3,0.022707317,0.23564158
Zpr1,0.008648962,0.78934133
Bud13,0.011688963,0.53193724
4931429L15Rik,-0.00037465108,0.69784915
2900052N01Rik,0.0093472805,0.3272194
Cadm1,0.2506048,0.084865026
Nxpe2,-0.0009108456,0.4226497
Nxpe4,0.09844972,0.27733865
Gm5616,0.0,1.0
Rexo2,0.04281622,0.5104086
Rbm7,0.026583254,0.6270689
Gm5617,0.21151817,0.13846703
Nnmt,-0.0019031914,0.3228142
Zbtb16,0.032589838,0.15564328
Htr3a,-0.000739613,0.42264965
Usp28,0.0043307217,0.60539204
Zw10,0.009858696,0.37306243
Tmprss5,0.0038209455,0.3247621
Ankk1,-0.0014948384,0.7995035
Ttc12,0.069584526,0.16311337
Ncam1,0.21756391,0.094087124
Gm11149,0.0,1.0
Rpl10-ps3,0.027299266,0.052141163
Plet1os,0.0007819608,0.7579518
Plet1,0.033469334,0.13961387
Pts,0.0068081617,0.9189397
Bco2,0.0052570663,0.55945635
Tex12,0.0,1.0
Il18,0.048986495,0.11698981
Sdhd,-0.1452227,0.058891565
Timm8b,-0.1822803,0.069377065
AU019823,0.042955376,0.122828186
Pih1d2,0.15451735,0.123338126
Dlat,-0.034593582,0.28685924
Dixdc1,0.045983516,0.068744406
2310030G06Rik,0.019657947,0.35636467
Hspb2,-0.0064518824,0.6354254
Cryab,-0.3358493,0.26368225
1110032A03Rik,-0.019881606,0.7506939
Fdxacb1,0.008744601,0.42530757
Alg9,0.009244379,0.49919724
Ppp2r1b,-0.014851477,0.3044321
Sik2,0.04866118,0.12287519
Layn,0.04419514,0.15073575
4833427G06Rik,0.012723967,0.6810253
Pou2af1,0.0,1.0
Gm684,-0.003565899,0.5089582
2010007H06Rik,-0.0012558983,0.8184428
Gm7293,0.0,1.0
Arhgap20,-0.003698742,0.7351499
Fdx1,-0.11288294,0.1473386
Rdx,0.12256619,0.01380716
Zc3h12c,0.017183328,0.14465196
AI593442,2.564583e-05,0.9955878
Ddx10,0.01950704,0.45248616
Exph5,-0.0012004364,0.54807293
Kdelc2,0.0022024773,0.909136
4930550C14Rik,0.0387481,0.20727351
Atm,0.013914565,0.5330163
Npat,0.033758774,0.17101492
Acat1,-0.053767502,0.20879681
Cul5,0.009539351,0.7535944
Gm16124,0.054995153,0.05278284
Rab39,0.0081173545,0.39192766
Slc35f2,0.00042113394,0.4226497
Sln,-0.00034574757,0.4226497
Elmod1,0.07751973,0.19350341
Tnfaip8l3,0.00042113394,0.4226497
Gldn,0.0,1.0
Dmxl2,-0.050908133,0.1982527
Cib2,-0.028103918,0.25977707
Idh3a,-0.16407657,0.1968994
Acsbg1,0.027669836,0.37515002
Dnaja4,0.07805076,0.1083729
Wdr61,-0.0047191978,0.91246176
Crabp1,0.002244795,0.4226497
Ireb2,-0.012179397,0.24867073
Hykk,-0.0008444162,0.9385212
AY074887,0.005685971,0.3353673
Psma4,0.040413857,0.46652806
Chrnb4,-0.00928542,0.3611541
Ube2q2,-0.011783421,0.7218319
Fbxo22,0.031628065,0.4465858
Nrg4,0.0303252,0.031914365
Tmem266,-0.0011026753,0.42264977
Etfa,0.03385061,0.61466897
Scaper,0.037899114,0.15873653
4930563M21Rik,0.0,1.0
Rcn2,-0.047107756,0.38826028
Pstpip1,0.06014537,0.4746816
Tspan3,-0.2217685,0.3065008
Peak1,0.011618763,0.6288145
Peak1os,0.0,1.0
Hmg20a,0.020589221,0.28713703
Gm26868,0.0040911445,0.19486408
Lingo1,0.03187628,0.13622734
Odf3l1,0.0061381455,0.13484515
Cspg4,0.007930204,0.5866102
Snx33,0.012025306,0.024453262
Imp3,0.058249027,0.52041054
Snupn,0.04053716,0.11626732
Ptpn9,-0.020325132,0.1827107
Sin3a,0.035297826,0.40667823
2700012I20Rik,0.0047408403,0.15689859
Man2c1os,0.0017500417,0.57912016
Man2c1,-0.0026475042,0.86823577
Neil1,-0.015527877,0.16457921
Commd4,0.0155029,0.04208951
1700017B05Rik,0.057935208,0.01752384
Ppcdc,0.039359666,0.37160745
Scamp5,-0.018881306,0.36183795
Rpp25,-0.00024892754,0.42264977
Cox5a,-0.05745697,0.5523881
Gm26631,0.0037080254,0.5632434
Fam219b,0.010160979,0.57932454
Mpi,0.008296739,0.7677878
Scamp2,0.051459283,0.10835241
Ulk3,-0.0069714487,0.6751362
Cplx3,0.0,1.0
Lman1l,0.0,1.0
