gene,log2FC,p
Cnep1r1,0.03479579,0.4828381
Heatr3,0.012604952,0.71153283
9430002A10Rik,0.002499258,0.42264977
Papd5,-0.059029154,0.231847
Adcy7,0.002653882,0.85832524
Brd7,-0.049168706,0.29793537
Nkd1,-0.083737016,0.5880004
Snx20,-0.039698206,0.55682075
Nod2,-0.001301378,0.8736987
Cyld,-0.0071108714,0.85810727
Sall1,0.0024138242,0.8813285
Tox3,0.011961138,0.5539112
Chd9,-0.02701252,0.5410097
Gm6658,0.0,1.0
Rbl2,-0.037731826,0.26437217
Aktip,-0.019700542,0.49058932
Rpgrip1l,0.04179309,0.31487468
Fto,0.07442339,0.22624275
Gm3235,0.0,1.0
Irx3,0.012817498,0.73697287
Irx3os,0.0117421355,0.5449311
Gm28516,0.0,1.0
Crnde,-0.0021723849,0.645281
Gm21817,0.0,1.0
Irx5,-0.0012985214,0.57368845
Irx6,0.0,1.0
Mmp2,0.0027602233,0.519991
Lpcat2,-0.062097438,0.2582892
Capns2,0.0,1.0
Ces1d,0.0,1.0
Ces5a,0.0,1.0
Gm26843,0.0,1.0
Gnao1,0.036506493,0.2394017
Amfr,0.03832957,0.55780274
Nudt21,-0.029077768,0.5216912
Ogfod1,-0.013343759,0.59933645
Bbs2,-0.012059424,0.6493014
Mt3,0.067472294,0.4921191
Mt2,-0.087359786,0.60107356
Mt1,-0.303321,0.3000454
Nup93,0.10657209,0.28966734
Slc12a3,-0.0008985897,0.42264977
Gm15889,0.0,1.0
Gm15890,0.0051611243,0.32037258
Herpud1,-0.013242245,0.9108714
9330175E14Rik,0.0020051075,0.4226497
Nlrc5,-0.010978332,0.43353614
Cpne2,0.016175978,0.6003868
Fam192a,0.06873681,0.19746074
Rspry1,-0.0007192418,0.9872383
Arl2bp,0.06902218,0.7193122
Pllp,-0.091783136,0.62069756
Ccl22,0.0,1.0
Cx3cl1,0.047248214,0.5819513
Ccl17,0.0,1.0
Ciapin1,0.045177072,0.14703582
Coq9,-0.0134497285,0.85855895
Polr2c,-0.09631452,0.227539
Dok4,0.010255039,0.7963472
Ccdc102a,0.05011306,0.19626628
Adgrg5,-0.0043283612,0.725475
Adgrg1,-0.16599116,0.019235127
Adgrg3,-0.0043483125,0.48157388
Drc7,0.00017465721,0.951655
Katnb1,0.024559,0.43808672
Kifc3,-0.011992753,0.799905
Cngb1,0.0048758565,0.56290174
Tepp,-0.005439669,0.5172848
Zfp319,-0.0054387823,0.84479135
Usb1,-0.00062904507,0.96737736
Mmp15,-0.017697107,0.75992113
Cfap20,-0.04399404,0.48322123
Csnk2a2,-0.052759312,0.3313413
Ccdc113,-0.0036873992,0.4226497
Gins3,0.001748628,0.823289
Ndrg4,0.012633892,0.28049937
Setd6,0.03225176,0.18014605
Cnot1,0.00817892,0.8042001
Gm10094,0.03726548,0.28749588
Slc38a7,-0.0020064525,0.94730216
Got2,0.034521863,0.25610724
Cdh8,0.0008115122,0.42264977
A330008L17Rik,0.0025011871,0.42264977
Cdh11,0.011181317,0.49308345
Gm8730,0.005021725,0.677135
Cdh5,-0.019171894,0.8959315
Bean1,0.0013606764,0.42264977
Tk2,0.024172653,0.43050522
Cklf,0.007907622,0.73623294
Cmtm2a,0.0,1.0
Cmtm3,0.043168038,0.0090106
Cmtm4,0.015588414,0.1878335
Dync1li2,0.038106695,0.25090632
Ccdc79,0.0,1.0
Nae1,-0.017285094,0.6036032
Car7,0.0044895895,0.4226497
Pdp2,-0.016666982,0.26602748
Rrad,-0.052772656,0.4970544
Fam96b,0.12043989,0.26316437
Ces2g,-0.0035558091,0.42264977
Gm3830,0.0,1.0
Cbfb,-0.048288345,0.38251263
D230025D16Rik,-0.026448924,0.4075914
B3gnt9,-0.0022530784,0.8174569
Tradd,0.06358609,0.15747064
Fbxl8,-0.015154183,0.4790776
Hsf4,0.009051815,0.5488385
Nol3,-0.02130646,0.050891437
4931428F04Rik,0.004588995,0.6725468
Exoc3l,-0.020628411,0.37502977
E2f4,0.083809406,0.3632895
Elmo3,-0.001448733,0.7849683
Lrrc29,0.0047160164,0.49931324
Tmem208,-0.00951466,0.9141858
Fhod1,0.02323426,0.27377293
Slc9a5,-0.0076685185,0.45001176
Plekhg4,0.0,1.0
Lrrc36,0.0050804424,0.42264977
Tppp3,0.055675782,0.27993742
Zdhhc1,0.06870647,0.23649608
Hsd11b2,-0.0042542205,0.42264977
Atp6v0d1,0.048280895,0.6325891
Gm38250,0.0,1.0
Agrp,0.0,1.0
Fam65a,0.104019254,0.35495377
Gm5914,0.0147755705,0.6684575
Ctcf,-0.016375542,0.88514477
Rltpr,-0.000822003,0.9399248
Acd,0.04780411,0.21707505
Pard6a,0.016264435,0.43178207
Enkd1,-0.0018221531,0.87892175
4933405L10Rik,0.0,1.0
Gfod2,0.004131317,0.6009693
Ranbp10,0.017263852,0.52886707
Tsnaxip1,0.0,1.0
Cenpt,-0.0054219244,0.5243205
Thap11,0.010627165,0.8893353
Nutf2,0.012150332,0.82056373
Edc4,0.08323245,0.033754364
Nrn1l,-0.009353895,0.45770815
Pskh1,-0.009413499,0.7650526
Ctrl,0.00086132804,0.42264965
Psmb10,-0.10395113,0.4062663
Lcat,-0.01286678,0.34325334
Slc12a4,0.055520408,0.2767297
Dpep3,0.0,1.0
Dpep2,0.0011132676,0.4226497
Dus2,-0.0004606545,0.98390526
Ddx28,0.008690502,0.5353662
Nfatc3,0.013973922,0.86109257
Esrp2,0.003331781,0.43596873
Pla2g15,-0.022606071,0.38952237
Slc7a6,0.026378611,0.055638026
Slc7a6os,0.02586938,0.21055624
Prmt7,0.05747119,0.11407637
Gm26786,0.0,1.0
Smpd3,-0.009254407,0.4230852
Gm10629,0.0,1.0
Zfp90,0.035474513,0.20534317
Cdh3,-0.0037565648,0.42264965
Gm10073,-0.051760733,0.48670182
Cdh1,0.0,1.0
Tango6,-0.008124797,0.78086567
Has3,0.0,1.0
Chtf8,0.044503227,0.44942367
Cirh1a,0.01143191,0.73365206
Sntb2,-0.00038864464,0.9712515
Gm16208,0.0,1.0
Vps4a,-0.013818949,0.7817608
Pdf,-0.014926279,0.3688706
Cog8,0.007697627,0.8476208
Nip7,0.046393655,0.2647746
Terf2,-0.012994148,0.7235469
Cyb5b,0.08924699,0.21242756
Rps18-ps3,-0.0034327984,0.52507794
Nfat5,0.01314339,0.70629025
Nqo1,0.0034486102,0.80079925
Nob1,0.008649193,0.8515042
Wwp2,0.016481474,0.77876514
Rps26-ps1,0.006903545,0.64643174
Psmd7,0.035089612,0.7538083
Zfhx3,-0.026579082,0.52902156
Gm20686,0.0,1.0
D030068K23Rik,0.0,1.0
Dhx38,0.039063655,0.17470783
Txnl4b,-0.018926322,0.41814584
Hp,0.039769687,0.48829383
Dhodh,0.029313453,0.5088711
Pkd1l3,0.0,1.0
Ist1,0.034073666,0.27338314
Zfp821,0.07176778,0.44334957
Atxn1l,0.020256601,0.08310294
Ap1g1,0.00939624,0.87506175
Gm17344,0.0007886167,0.4226497
Phlpp2,-0.026244696,0.24447954
Marveld3,0.0,1.0
Tat,0.0,1.0
Zfp612,0.002709306,0.56734186
Calb2,0.0025011871,0.42264977
Cmtr2,0.007964252,0.45783082
Hydin,0.0,1.0
Vac14,0.02757685,0.28009227
Mtss1l,-0.026832461,0.4639365
Il34,-0.0008115396,0.99096143
Sf3b3,-0.07414065,0.09881561
Cog4,-0.009245537,0.71863323
Gm26816,0.0,1.0
Fuk,0.009630917,0.61504763
St3gal2,0.03125164,0.47829434
Ddx19a,0.051703498,0.14134349
Ddx19b,0.024299141,0.10150447
Aars,0.02415514,0.67261046
Clec18a,0.0,1.0
Pdpr,0.0078210365,0.64801794
Glg1,-0.045920253,0.166045
Rfwd3,-0.0070107616,0.7745171
Mlkl,-0.016299563,0.46196795
Fa2h,0.003677506,0.90916294
Wdr59,-0.01576731,0.4749645
Znrf1,-0.044560045,0.4486879
Ldhd,-0.012012943,0.23361641
Zfp1,-0.008513756,0.76997066
Bcar1,-0.027261361,0.38590425
Cfdp1,-0.0064466,0.9342765
Tmem170,-0.006500315,0.32045516
Chst5,0.0,1.0
Tmem231,-0.0013153385,0.90018183
Gabarapl2,-0.12750363,0.27688822
Adat1,-0.0015300876,0.91800445
Kars,0.026596427,0.62218744
Terf2ip,0.012366936,0.362899
Gm6793,0.0127553325,0.4016001
Cntnap4,0.0,1.0
Mon1b,0.0022274982,0.85785645
Syce1l,0.0,1.0
Adamts18,0.0010565902,0.4226497
Nudt7,0.013999183,0.26396146
Vat1l,0.0025286954,0.64041865
Wwox,0.0076109394,0.7479625
Gm16116,0.0,1.0
Gm16118,0.002518,0.23591389
Maf,-0.045254998,0.45599756
Gm15655,0.0008068334,0.4226497
Dynlrb2,0.010625335,0.31678241
Cdyl2,-0.00012097508,0.98989636
Cmc2,0.008061245,0.8513465
Cenpn,-0.0022439952,0.72833854
Atmin,-0.037099287,0.1812782
1700030J22Rik,-0.004018915,0.4226497
Gcsh,-0.017932057,0.6340805
Gan,-0.006382622,0.6665711
Cmip,-0.009025656,0.8272085
Plcg2,0.054928515,0.10194392
Sdr42e1,0.012463761,0.42264977
Hsd17b2,0.0,1.0
Mphosph6,0.00022730231,0.9959717
Cdh13,0.074196264,0.18475915
Hsbp1,0.03564757,0.70622027
Mlycd,0.03852178,0.31670967
Osgin1,0.009517347,0.6329783
Necab2,0.0047820723,0.4226497
Mbtps1,0.0383334,0.49499008
Hsdl1,-0.02370616,0.54633844
Dnaaf1,0.0,1.0
Taf1c,-0.030944787,0.18036379
Kcng4,0.0,1.0
Wfdc1,-0.14810014,0.62668616
Atp2c2,0.0,1.0
Tldc1,0.0036441658,0.19724934
Cotl1,-0.017795384,0.8349245
Klhl36,-0.017437747,0.06740781
Usp10,-0.004310459,0.88292277
Crispld2,-0.084307365,0.3425569
Zdhhc7,0.0077153146,0.8384777
A130014A01Rik,0.002676025,0.93413115
6430548M08Rik,0.01315831,0.58746845
Fam92b,0.0,1.0
A330074K22Rik,0.0018342241,0.42264977
Gse1,0.0017300099,0.9769671
Gins2,0.011399669,0.09071281
Gm10614,0.00015544955,0.4226497
Gm26739,0.0,1.0
1190005I06Rik,-0.004979575,0.84486115
Emc8,-0.00021010637,0.99625796
Cox4i1,-0.028681755,0.8412761
Irf8,0.07681771,0.43427423
Fendrr,-0.0015891716,0.96097255
Foxf1,-0.05200565,0.50708807
Mthfsd,0.015705086,0.34544286
Foxc2,-0.0019967644,0.6132692
Foxl1,0.0,1.0
5033426O07Rik,0.0014522428,0.42264965
Gm26747,0.0,1.0
Gm26784,0.0,1.0
Fbxo31,-0.001469057,0.9647843
Map1lc3b,-0.31872493,0.18044989
Zcchc14,0.093728185,0.11796723
Gm27030,-0.0028031934,0.4226497
Jph3,0.0005252701,0.94106674
Klhdc4,0.047192954,0.23722075
Gm20406,0.0,1.0
Gm26812,-0.0062525054,0.5164439
Slc7a5,-0.23587963,0.3186608
BC048644,-0.014221205,0.21400714
Car5a,-0.07505001,0.524014
Gm27011,0.0,1.0
Banp,0.0075330734,0.93811005
Gm22,-0.006152068,0.53968734
Zfpm1,0.032629117,0.2791862
Zc3h18,0.05704087,0.33127058
Cyba,0.050043464,0.6425606
Mvd,-0.020268846,0.58504814
Snai3,0.0,1.0
Rnf166,-0.037969552,0.50252205
Ctu2,0.035925455,0.33095747
Piezo1,0.052578285,0.27919075
Cdt1,0.0073187836,0.74643344
Aprt,0.003209114,0.96569693
Galns,-0.005885479,0.6763875
Trappc2l,0.05245161,0.3956008
Pabpn1l,0.00022913136,0.42264965
Cbfa2t3,-0.0076367557,0.89529973
Acsf3,0.016551374,0.15131687
Cdh15,0.0,1.0
Ankrd11,-0.059328467,0.5360595
Spg7,-0.02140005,0.78332686
Rpl13,-0.019493103,0.92642635
Cpne7,0.00095985597,0.91520953
Sult5a1,0.00437993,0.3572017
Chmp1a,0.036951497,0.29653135
Spata33,0.0,1.0
Cdk10,0.026293457,0.28984532
Spata2l,0.043024797,0.39350995
4933417D19Rik,0.0,1.0
Vps9d1,-0.01511078,0.18712084
Zfp276,-0.0040397234,0.8606948
Fanca,-0.008293262,0.4226497
Spire2,0.0,1.0
Tcf25,0.061484814,0.4244464
Mc1r,-1.0473537e-05,0.99378276
Tubb3,0.00054605305,0.9815986
Def8,0.012822926,0.68324006
Afg3l1,0.027207814,0.43916017
Dbndd1,0.0,1.0
Gas8,0.008494681,0.6578081
Rhou,0.003970694,0.86212134
4732419C18Rik,0.0,1.0
Rab4a,-0.01215823,0.68488
2810455O05Rik,0.0,1.0
Ccsap,0.007684748,0.19672018
Acta1,0.0,1.0
Nup133,0.0004163757,0.9745644
Abcb10,-0.025858738,0.29191968
Taf5l,-0.026378702,0.52961665
Urb2,-0.013764974,0.5684378
Galnt2,0.0034957845,0.18525197
Gm15775,0.0,1.0
Pgbd5,0.004312258,0.20044908
Cog2,0.010111481,0.72826004
Agt,0.013769168,0.22157957
Capn9,0.0,1.0
2310022B05Rik,-0.026063532,0.5953261
Ttc13,-0.0089354105,0.65170413
Arv1,0.0007500462,0.9489014
Fam89a,-0.0052758446,0.7889295
Trim67,0.0,1.0
2810004N23Rik,0.055282567,0.1831866
Gnpat,0.029270843,0.4124341
Exoc8,0.014994085,0.41881764
Sprtn,-0.0032705036,0.45237395
Egln1,-0.02761972,0.67571694
Tsnax,-0.014786273,0.8109594
Disc1,0.0066011236,0.0023401522
Gm16237,0.0,1.0
Sipa1l2,-0.07538715,0.4683355
Map10,0.023727812,0.1505179
Ntpcr,-0.00066486,0.96742153
Pcnxl2,0.0,1.0
A730098A19Rik,0.0,1.0
BC021891,0.0,1.0
Kcnk1,0.014110787,0.25417534
Slc35f3,0.0,1.0
Coa6,0.029807784,0.4100262
Gm17296,-0.003509283,0.52080745
Gm26759,0.0032681017,0.5105167
Irf2bp2,-0.18038926,0.03643479
Tomm20,-0.12882924,0.32810596
Rbm34,-0.02518566,0.44318226
Pard3,-0.085847616,0.18568188
Nrp1,-0.09877396,0.6516524
Itgb1,0.1376139,0.35653
2610044O15Rik8,0.009475142,0.7006088
Gm2897,0.0,1.0
Gm5795,0.0,1.0
D830030K20Rik,0.0020051075,0.4226497
1700110I01Rik,0.0,1.0
Gm2956,0.0,1.0
Gm3005,0.0,1.0
Gm3002,0.0,1.0
Gm2916,-0.0017521614,0.4226497
Gm2974,0.0,1.0
2610042L04Rik,0.0017753431,0.4226497
Gm3164,-0.0075154067,0.42264977
Gm8159,0.0,1.0
Gm3252,-0.0021632956,0.4226497
Gm3264,0.0,1.0
Gm3278,0.0,1.0
Gm8281,0.0,1.0
Gm3526,0.0,1.0
Gm3488,0.0029109584,0.19129057
Gm3383,0.0,1.0
Gm8237,0.0,1.0
Gm3248,-0.0014953081,0.42264965
Gm3453,0.0,1.0
Gm8206,0.0,1.0
Gm3468,0.0064989156,0.19551814
Gm3411,0.0,1.0
Gm21103,0.0,1.0
Gm3591,0.0017931269,0.42264965
Gm3594,0.0,1.0
Gm3629,0.0,1.0
Gm3460,0.0,1.0
Gm10251,0.0,1.0
Gm8050,0.0,1.0
Gm3636,-0.0043026414,0.4226497
Gm8362,0.0,1.0
Gm3667,0.0,1.0
Gm10406,0.0,1.0
Gm3696,0.0,1.0
Gm3512,0.0,1.0
Gm3739,-0.0008295728,0.88831025
Gm10339,0.0,1.0
Gm3752,0.0,1.0
Gm3558,0.0,1.0
Flnb,0.042710602,0.78701115
Dnase1l3,0.0016333173,0.4226497
Abhd6,0.011305422,0.7138375
Rpp14,0.019967161,0.6324899
Pxk,-0.022090822,0.7996661
Pdhb,-0.010036543,0.81728643
Kctd6,-0.024427287,0.17296273
Acox2,0.0,1.0
Fam107a,-0.10283998,0.32900834
4930452B06Rik,0.0,1.0
Fhit,-0.0007999926,0.9039246
Gm3839,0.0018308496,0.43612772
Ptprg,0.006670296,0.9720113
3830406C13Rik,0.03652547,0.19451027
Fezf2,0.0013606764,0.42264977
Cadps,0.0,1.0
Gm5087,0.0,1.0
Synpr,0.0,1.0
Sntn,0.0,1.0
Gm11100,0.0,1.0
Thoc7,-0.014514059,0.78183633
Atxn7,-0.020017475,0.4877
Psmd6,0.027709305,0.7980137
Il3ra,0.0056559127,0.70341617
Slc4a7,0.036077604,0.053589456
Nek10,0.0,1.0
Lrrc3b,0.0,1.0
Oxsm,0.0009887554,0.951545
Ngly1,-0.009948105,0.80977803
Top2b,5.7697296e-05,0.9994085
Rarb,-0.006071147,0.6898437
Thrb,0.0037951404,0.78988945
Nr1d2,0.17241344,0.011487514
Rpl15,0.019697666,0.8940277
Nkiras1,0.03710199,0.3322105
Ube2e1,0.016522393,0.76695967
Ube2e2,0.03481932,0.0693068
Gm21738,-0.0013902966,0.4226497
Gm2244,0.0,1.0
Gm2237,0.011288731,0.48201522
Gm5458,0.0,1.0
Nid2,-0.01484216,0.65747046
2700060E02Rik,0.006576836,0.95546424
Gng2,-0.0066897273,0.82959896
Saysd1,-0.06531589,0.25818846
Kcnk5,0.0027475741,0.18354063
Nudt13,0.014215477,0.69473046
Ecd,0.013024606,0.68487096
Fam149b,0.0012404323,0.9743662
Dnajc9,0.07075699,0.3543198
Mrps16,0.02527389,0.7219256
Cfap70,0.004787923,0.4226497
Anxa7,-0.02350986,0.77946717
Mss51,-0.0003369227,0.9761105
Ppp3cb,0.01003471,0.82056236
1810062O18Rik,0.004197313,0.6520374
Usp54,-0.09485598,0.090403445
2810402E24Rik,-0.010098305,0.6588161
Myoz1,0.0,1.0
Sec24c,-0.0266902,0.57776004
6230400D17Rik,0.00086464634,0.6685121
Fut11,-0.045437265,0.14828025
Chchd1,0.042378187,0.6964161
Zswim8,0.046749733,0.027297119
Ndst2,0.03862015,0.18188511
Camk2g,-0.031634957,0.5834017
Plau,0.007821646,0.28552935
Vcl,-0.08574426,0.23330386
Ap3m1,0.029237792,0.5081815
Adk,0.03535372,0.5116069
Kat6b,-0.014918461,0.38764846
Dupd1,0.0,1.0
Dusp13,0.0,1.0
Samd8,-0.031168729,0.4007054
Vdac2,-0.008312345,0.94471425
Comtd1,0.012622546,0.67519736
Zfp503,0.0076065212,0.900287
1700112E06Rik,0.0061244476,0.074947566
Gm10248,0.0,1.0
Kcnma1,0.014184964,0.50697196
A830039N20Rik,-0.0019927686,0.42813167
Dlg5,-0.010331787,0.3689795
E330034G19Rik,0.0033616805,0.4226497
Polr3a,0.014347663,0.5373247
Rps24,-0.17281723,0.26897043
Gm26660,0.0067356327,0.27820557
Zmiz1os1,-0.006044617,0.42264965
Zmiz1,-0.011833876,0.5908257
Gm26772,0.013973363,0.20217931
Ppif,-0.05612164,0.18377092
Zcchc24,0.016327128,0.6756871
Anxa11,0.0013257563,0.98573214
Plac9a,0.0,1.0
Duxbl1,0.0,1.0
Gm9780,-0.0105901575,0.58781475
Tmem254c,0.0,1.0
Plac9b,-0.009327613,0.6478789
Duxbl3,0.0,1.0
4933413J09Rik,0.0,1.0
Slmap,0.017848998,0.5883614
Dennd6a,-0.0946024,0.13346615
Arf4os,0.0,1.0
Arf4,0.11151755,0.23826149
Pde12,0.04333701,0.080333956
9930004E17Rik,0.0011333846,0.4226497
Dnah12,0.0,1.0
Asb14,0.0,1.0
Appl1,0.010188401,0.7898683
Hesx1,0.0,1.0
Il17rd,-0.028418548,0.500782
Arhgef3,-0.018567547,0.78633255
Fam208a,-0.027436763,0.74251306
Ccdc66,0.011435457,0.2693746
Erc2,0.0,1.0
Wnt5a,-0.057840623,0.42763317
Cacna2d3,-0.0062602214,0.19938049
Lrtm1,0.0,1.0
Selk,-0.097159386,0.5540457
Actr8,0.021891974,0.3375659
Il17rb,0.0,1.0
Chdh,-0.011514074,0.08988569
Cacna1d,0.008328275,0.48739365
Dcp1a,-0.0037751049,0.84437054
Tkt,0.16926846,0.07316591
Prkcd,0.0007251203,0.98736095
Rft1,-0.013643391,0.6681461
Sfmbt1,-0.0037933588,0.87940055
Tmem110,-0.038475722,0.3529036
Mustn1,-0.05613678,0.47873488
Itih4,-0.0012165667,0.4226497
Itih3,0.0120858615,0.23128572
Nek4,-0.0020003738,0.9040453
Spcs1,0.071942925,0.53970456
Glt8d1,0.028173998,0.23810425
Gnl3,0.05590889,0.15503336
Pbrm1,-0.009175777,0.8466992
Smim4,0.024621844,0.5153601
Nt5dc2,0.032780517,0.42478245
Stab1,-0.007486522,0.9145987
Nisch,0.08846271,0.4136272
Tnnc1,-0.012203167,0.51700675
Sema3g,0.062763564,0.31922358
Phf7,0.006041987,0.66473526
Bap1,0.024095938,0.7512343
Dnah1,0.0075136726,0.46786454
Capn7,-0.0061860755,0.8594974
Sh3bp5,0.13274045,0.20878808
Mettl6,0.019018706,0.44935402
Eaf1,-0.06235952,0.030450512
Colq,0.0,1.0
Hacl1,-0.01756199,0.51525056
Btd,0.015321024,0.7461936
Ankrd28,0.00016632117,0.9870616
Galnt15,-0.10279025,0.19355163
Dph3,0.061132133,0.52600586
Oxnad1,-0.012054723,0.789937
Ncoa4,0.03202336,0.048325326
Timm23,0.014177505,0.5668963
Parg,0.021773353,0.51450115
Gm17210,0.0,1.0
Ogdhl,0.0,1.0
1700024G13Rik,0.0,1.0
Ercc6,-0.008252185,0.69719946
Prrxl1,0.0,1.0
3425401B19Rik,0.0,1.0
1810011H11Rik,-0.014267299,0.26733726
Fam170b,0.0,1.0
Vstm4,-0.05866559,0.13255337
Wdfy4,0.04325439,0.01833969
Lrrc18,0.0058535347,0.47091132
Arhgap22,0.012376422,0.39555404
Gm15512,0.0,1.0
Mapk8,0.039879344,0.2656216
FRMPD2,-0.004879261,0.42264977
Ptpn20,0.0,1.0
Gdf10,0.0,1.0
Zfp488,0.0061809183,0.42264977
Anxa8,0.0,1.0
Rpl23a-ps3,-0.043770477,0.35039335
Syt15,-0.02155141,0.23649353
Fam35a,-0.0025624298,0.8744422
Glud1,0.1496661,0.15414533
Fam25c,0.0,1.0
Sncg,0.01547014,0.7487691
Mmrn2,0.12519464,0.07689781
Bmpr1a,0.018383406,0.6818705
Gm17110,0.0008115122,0.42264977
Ldb3,-0.03683938,0.13345918
Opn4,0.0,1.0
Wapl,-0.0010565817,0.9783717
A930038B10Rik,0.0,1.0
Grid1,0.0,1.0
Ccser2,-0.073557496,0.27561137
Cdhr1,0.0,1.0
2610528A11Rik,0.0025279513,0.4226497
Ghitm,-0.10824484,0.6101862
Nrg3,0.0,1.0
Gm20642,0.0,1.0
Sh2d4b,0.0,1.0
Tspan14,0.07352583,0.38575125
Fam213a,-0.108532816,0.31130862
Dydc2,0.0,1.0
Dydc1,0.0,1.0
Mat1a,0.0,1.0
Gm8113,0.0,1.0
Ear2,0.002049539,0.42264965
Ptgdr,-0.0034732772,0.49526966
Ptger2,0.0,1.0
Txndc16,0.013635129,0.7577027
Gpr137c,0.0,1.0
Ero1l,0.03571926,0.4016859
Psmc6,0.060825586,0.24938957
Styx,0.0044720266,0.65644604
Gnpnat1,-0.028950654,0.2951352
Fermt2,-0.13891637,0.46538058
Gm15601,0.0028656055,0.59863496
Ddhd1,0.02637259,0.09433273
A530076I17Rik,0.0,1.0
Bmp4,0.005323373,0.8998826
Gm15222,0.0,1.0
Cdkn3,0.0053581335,0.75172246
Cnih1,-0.0036896467,0.955639
Gmfb,-0.013148785,0.7826596
Gm10101,0.009856137,0.42264977
Cgrrf1,-0.00011661649,0.9983429
Samd4,-0.035362367,0.22618224
Gm10371,-0.0059803682,0.51158696
Gch1,-0.09239012,0.4577762
Wdhd1,0.008447521,0.47460437
Socs4,0.008542344,0.76099455
Mapk1ip1l,-0.017651215,0.6792997
Lgals3,-0.028437987,0.47286916
Dlgap5,0.002121157,0.4226497
Fbxo34,0.017078293,0.5340359
Atg14,0.024156189,0.25754425
Ktn1,-0.13408643,0.19685581
Peli2,-0.022115551,0.59077346
Tmem260,0.032396387,0.29054567
Otx2,0.003009043,0.42264977
Otx2os1,0.0,1.0
Exoc5,-0.03728883,0.42518124
Ap5m1,0.0044616014,0.8300013
Naa30,-0.029653594,0.72546756
Slc35f4,0.0,1.0
3632451O06Rik,0.008109121,0.1225629
Tlr11,0.0,1.0
Olfr738,0.0,1.0
Ttc5,-0.0783159,0.20920481
Parp2,-0.032872595,0.2795757
Tep1,0.020558678,0.5299218
Gm26782,0.0009535551,0.9772641
A930018M24Rik,0.0,1.0
Osgep,0.049228966,0.66026825
Apex1,-0.0005625747,0.9706765
Tmem55b,0.01922232,0.7310005
Pnp,0.18422577,0.327563
Pnp2,0.009504923,0.1833662
Rnase10,0.00015544955,0.4226497
Rnase12,0.0,1.0
Rnase4,0.05102834,0.40063342
Ang,-0.050895795,0.18810917
Rnase6,0.013301026,0.6439533
Rnase1,0.0,1.0
Mettl17,0.0066041667,0.75595176
Slc39a2,0.0,1.0
Ndrg2,0.060237914,0.41173917
Tppp2,0.0,1.0
Arhgef40,0.049270358,0.30329922
Gm16617,0.0,1.0
Zfp219,0.0006165728,0.9779127
Tmem253,-0.0025036565,0.42264965
Hnrnpc,-0.0054478645,0.96081775
Rpgrip1,-0.034841977,0.395894
Supt16,-0.07098436,0.3240657
Gm26590,0.0023797378,0.4226497
Chd8,-0.02307257,0.66840273
Rab2b,-0.035496034,0.11506551
Tox4,0.020799205,0.59625804
Mettl3,0.026102114,0.29374132
Sall2,0.0028914772,0.763202
Olfr1508,0.0,1.0
Olfr1507,0.0,1.0
Dad1,0.13262498,0.19357489
Abhd4,-0.02128461,0.68085384
5330426L24Rik,0.0,1.0
Oxa1l,-0.0026611313,0.90057564
Slc7a7,0.0016162507,0.9680852
Mrpl52,0.0015533864,0.9850208
Mmp14,0.0059758076,0.28540248
Lrp10,0.11620535,0.10527151
Rem2,0.0,1.0
Prmt5,-0.012778752,0.66559464
Haus4,0.051930305,0.29704073
Ajuba,0.06280236,0.20188841
4931414P19Rik,0.0044928333,0.6597008
Psmb5,0.06448293,0.561376
Cdh24,-0.0023392425,0.4226497
Gm20726,0.0,1.0
Acin1,0.07482457,0.3606856
4930579G18Rik,-0.011026838,0.49043268
1700123O20Rik,0.077148244,0.22891273
Cebpe,0.0,1.0
Slc7a8,-0.01894894,0.40446028
Homez,0.0069229677,0.6914099
Ppp1r3e,0.005156059,0.810157
Bcl2l2,0.0024570823,0.9012924
Pabpn1,0.042896092,0.27809286
Slc22a17,-0.04429798,0.48560804
Efs,0.0069153593,0.18381794
Il25,0.0,1.0
Cmtm5,0.020713538,0.71329105
Myh6,0.0,1.0
Myh7,0.0,1.0
Ngdn,-0.01625669,0.83787584
Gm20687,0.0,1.0
Thtpa,0.013877029,0.094430506
Zfhx2,-0.005604543,0.58978635
Zfhx2os,0.0007917446,0.42264977
Ap1g2,0.014593616,0.075268604
Jph4,-0.0029699872,0.7629212
Dhrs4,-0.025342502,0.3723011
Lrrc16b,0.00420421,0.4226497
Cpne6,0.0005274727,0.42264965
Pck2,0.0027906224,0.9564747
A730061H03Rik,0.0,1.0
Dcaf11,0.06998536,0.30588263
Gm15932,-0.0021317038,0.4226497
Fitm1,0.0,1.0
Psme1,0.12124801,0.40832537
Emc9,0.0756956,0.14366737
Psme2,0.070926875,0.35249725
Rnf31,0.03509806,0.31012395
Irf9,0.0069880486,0.94459206
Rec8,-0.0011535631,0.8772741
Ipo4,-0.006492816,0.72057396
Tm9sf1,0.05608674,0.2866476
Tssk4,0.008375057,0.21227945
Mdp1,0.027914584,0.54955745
Nedd8,0.02406454,0.82202595
Gmpr2,-0.027443536,0.61829174
Tinf2,0.009444598,0.5464636
Tgm1,0.00040426396,0.4226497
Rabggta,0.0427862,0.16932188
Dhrs1,0.0720634,0.18648534
Nop9,0.0140823275,0.6391081
Cideb,0.0,1.0
Ltb4r2,0.0,1.0
Ltb4r1,-0.0034118006,0.431779
Adcy4,0.1810829,0.25109297
Ripk3,0.008331579,0.45843568
